text,code
avformat/rtmppkt: Check for packet size mismatches.,+    if (prev_pkt[channel_id].read && size != prev_pkt[channel_id].size) {
Fixes: use of uninitialized variables. ,"-            sscanf(val, ""%""SCNu32""%""SCNu32""%""SCNu32""%""SCNu32,"
"The sdp_parse_fmtp_config_h264 function in libavformat/rtpdec_h264.c in FFmpeg before 3.3.4 mishandles empty sprop-parameter-sets values, which allows remote attackers to cause a denial of service (heap buffer overflow) or possibly have unspecified other impact via a crafted sdp file.","+        if (*value == 0 || value[strlen(value) - 1] == ',') {
            av_log(s, AV_LOG_WARNING, ""Missing PPS in sprop-parameter-sets, ignoring\n"");
            return 0;
        }"
Check for bitstream end in read_quant_matrix_ext(). ,"+        if (get_bits_left(gb) < 64*8)
+            return AVERROR_INVALIDDATA;"
Revert to zero-initializing buffers for FFmpegVideoDecoder.,+    const size_t num_planes = VideoFrame::NumPlanes(frame->format());
Fixes: assertion failure.,"+    if (!s->studio_profile && s->avctx->bits_per_raw_sample != 8)
+        s->avctx->bits_per_raw_sample = 0;"
FFmpeg before commit 9807d3976be0e92e4ece3b4b1701be894cd7c2e1 contains a CWE-835: Infinite loop vulnerability in pva format demuxer that can result in a Vulnerability that allows attackers to consume excessive amount of resources like CPU and RAM.,             pes_header_data_length = avio_r8(pb);
avcodec/utvideodec: Check subsample factors.,"+    if ((avctx->width  & ((1<<h_shift)-1)) ||
+        (avctx->height & ((1<<v_shift)-1))) {
+        avpriv_request_sample(avctx, ""Odd dimensions"");
+        return AVERROR_PATCHWELCOME;
+    }"
"When a crafted CINE file, which claims a large ""duration"" field in the header but does not contain sufficient backing data, is provided, the image-offset parsing loop would consume huge CPU and memory resources, since there is no EOF check inside the loop.","+        if (avio_feof(pb))
+            return AVERROR_INVALIDDATA;"
avcodec/mpeg4videodec: Remove use of FF_PROFILE_MPEG4_SIMPLE_STUDIO as indicator of studio profile.,"     if(s->avctx->hwaccel && s->avctx->hwaccel->decode_slice           ||
        !s->cur_pic.f                                                  ||
-       s->cur_pic.field_picture                                       ||
-       s->avctx->profile == FF_PROFILE_MPEG4_SIMPLE_STUDIO
+       s->cur_pic.field_picture
     )"
Crash Type: Stack-buffer-overflow WRITE 1.,"+        av_bprint_get_buffer(bp, 2, &buf, &buf_size);"
avcodec/cavsdsp: use av_clip_uint8() for idct.,+        dst[i + 3*stride] = av_clip_uint8( dst[i + 3*stride] + ((b3 + b7) >> 7));
"Due to incorrect use of strtoll function > and integer sizes (chunk_size in int64_t)[2], it was possible to pass > negative chunk_size in chunk encoding, so after computing final size > using FFMIN function later on it would be passed as argument to > avio_read function.",+            av_assert0(len <= c->chunk_size);
FFmpeg before 2017-01-23 has an out-of-bounds write caused by a stack-based buffer overflow related to the decode_zbuf function in libavcodec/pngdec.c.,"+        av_bprint_get_buffer(bp, 2, &buf, &buf_size);"
libavformat/movenc.c in FFmpeg 3.2 and 4.0.2 allows attackers to cause a denial of service (application crash caused by a divide-by-zero error) with a user crafted audio file when converting to the MOV audio format.,-        if (track->timescale > UINT16_MAX) {
"In libavformat/nsvdec.c in FFmpeg 2.4 and 3.3.3, a DoS in nsv_parse_NSVf_header() due to lack of an EOF (End of File) check might cause huge CPU consumption. When a crafted NSV file, which claims a large ""table_entries_used"" field in the header but does not contain sufficient backing data, is provided, the loop over 'table_entries_used' would consume huge CPU resources, since there is no EOF check inside the loop.","+            if (avio_feof(pb))
+                return AVERROR_INVALIDDATA;"
"The ff_hevc_parse_sps function in libavcodec/hevc_ps.c in FFmpeg before 2.8.2 does not validate the Chroma Format Indicator, which allows remote attackers to cause a denial of service (out-of-bounds array access) or possibly have unspecified other impact via crafted High Efficiency Video Coding (HEVC) data.","+    if (sps->chroma_format_idc > 3U) {
+        av_log(avctx, AV_LOG_ERROR, ""chroma_format_idc %d is invalid\n"", sps->chroma_format_idc);
+        return AVERROR_INVALIDDATA;
+    }"
avcodec/utvideodec: Add several out of array read related checks.,"+            if (3 * ((dst + send * stride - dest + 7)/8) > get_bits_left(&cbit))
+                return AVERROR_INVALIDDATA;"
SUMMARY: AddressSanitizer: stack-buffer-overflow.,"     int i, n, total_non_cc_elements;"
zero initialize the rbsp buffer. ,+    int min_size = size;
avcodec/utvideodec: Add several out of array read related checks.,"+                    if ((bits + 1) * 8 > get_bits_left(&pbit))
+                        return AVERROR_INVALIDDATA;"
avcodec/exr: Check tile positions.,"+        if (s->xmin || s->ymin) {
+            avpriv_report_missing_feature(s->avctx, ""Tiles with xmin/ymin"");
+            return AVERROR_PATCHWELCOME;
+        }"
avcodec/exr: Check tile positions.,"+        if (line < s->ymin || line > s->ymax ||
+            col  < s->xmin || col  > s->xmax)
+            return AVERROR_INVALIDDATA;"
Fixes out of array access.,         sbr->kx[0] = sbr->kx[1];
avformat/mxfdec: Fix av_log context.,"+                    av_log(mxf, AV_LOG_TRACE, ""could not resolve essence container data strong ref\n"");"
"The sws_init_context function in libswscale/utils.c in FFmpeg before 2.7.2 does not initialize certain pixbuf data structures, which allows remote attackers to cause a denial of service (segmentation violation) or possibly have unspecified other impact via crafted video data.","-    FF_ALLOC_OR_GOTO(c, c->chrVPixBuf, c->vChrBufSize * 3 * sizeof(int16_t *), fail);"
"When a crafted RL2 file, which claims a large ""frame_count"" field in the header but does not contain sufficient backing data, is provided, the loops (for offset and size tables) would consume huge CPU and memory resources, since there is no EOF check inside these loops.","+        if (avio_feof(pb))
+            return AVERROR_INVALIDDATA;"
Fixes: Out of array access. ,             j = scantable[idx++];
"he flv_write_packet function in libavformat/flvenc.c in FFmpeg through 2.8 does not check for an empty audio packet, leading to an assertion failure.","+    if (par->codec_type == AVMEDIA_TYPE_AUDIO && !pkt->size) {
+        av_log(s, AV_LOG_WARNING, ""Empty audio Packet\n"");
+        return AVERROR(EINVAL);
+    }"
The decode_plane function in libavcodec/utvideodec.c in FFmpeg through 3.4.2 allows remote attackers to cause a denial of service (out of array read) via a crafted AVI file.,"+            if (3 * ((dst + send * stride - dest + 7)/8) > get_bits_left(&cbit))
+                return AVERROR_INVALIDDATA;"
avcodec/mpegvideo: Clear pointers in ff_mpv_common_init().,"-    memset(&s->new_picture, 0, sizeof(s->new_picture));"
Its easier to just avoid it and use only studio_profile.,"     if (avctx->bits_per_raw_sample > 8) {
-        av_assert1(avctx->profile == FF_PROFILE_MPEG4_SIMPLE_STUDIO);
+        av_assert1(s->studio_profile);
         return avctx->pix_fmt;
     }"
"But when using this structure in read_header() of libavcodec/ffv1dec.c, It will minus a bigger “trailer” than “buf_size” to read “size” through AV_RB24().",             int size = AV_RB24(p-trailer);
"In FFmpeg 2.4 and 3.3.3, the read_data function in libavformat/hls.c does not restrict reload attempts for an insufficient list, which allows remote attackers to cause a denial of service (infinite loop).","+        if (reload_count > c->max_reload)
+            return AVERROR_EOF;"
avformat/rl2: Fix DoS due to lack of eof check.,"+        if (avio_feof(pb))
+            return AVERROR_INVALIDDATA;"
Fixes: NULL pointer dereference and out of array access.,-    if (s->ref && sh->first_slice_in_pic_flag) {
"The ff_frame_thread_init function in libavcodec/pthread_frame.c in FFmpeg before 2.7.2 mishandles certain memory-allocation failures, which allows remote attackers to cause a denial of service (invalid pointer access) or possibly have unspecified other impact via a crafted file, as demonstrated by an AVI file.",if (!copy->internal) {
avcodec/xwddec: Check bpp more completely.,"+        if (bpp == 1 && pixdepth == 1) {
             avctx->pix_fmt = AV_PIX_FMT_MONOWHITE;"
avcodec/ac3_parser: Check init_get_bits8() for failure.,"+    if (err < 0)
+        return AVERROR_INVALIDDATA;"
"The init_tile function in libavcodec/jpeg2000dec.c in FFmpeg before 2.8.2 does not enforce minimum-value and maximum-value constraints on tile coordinates, which allows remote attackers to cause a denial of service (out-of-bounds array access) or possibly have unspecified other impact via crafted JPEG 2000 data.","+    tile->coord[0][0] = av_clip(tilex       * s->tile_width  + s->tile_offset_x, s->image_offset_x, s->width);"
"These 2 fields are not always the same, it is simpler to always use the same field for detecting studio profile.","+    if (s->codec_id == AV_CODEC_ID_MPEG4)
+        s->idsp.mpeg4_studio_profile = s->studio_profile;"
avformat/avidec: Fix memleak with dv in avi.,"+                if (s->streams[0]->internal)
+                    av_freep(&s->streams[0]->internal->avctx);"
avformat/asfenc: Check pts.,"+    if (   pts < - PREROLL_TIME
+        || pts > (INT_MAX-3)/10000LL * ASF_INDEXED_INTERVAL - PREROLL_TIME) {
+        av_log(s, AV_LOG_ERROR, ""input pts %""PRId64"" is invalid\n"", pts);
+        return AVERROR(EINVAL);
+    }"
"libavcodec/gif.c in FFmpeg before 2.8.6 does not properly calculate a buffer size, which allows remote attackers to cause a denial of service (out-of-bounds array access) or possibly have unspecified other impact via a crafted .tga file, related to the gif_image_write_image, gif_encode_init, and gif_encode_close functions.",+    s->buf = av_malloc(s->buf_size);
rawenc: Only accept the appropriate stream type for raw muxers.,"+    if (   s->oformat->video_codec != AV_CODEC_ID_NONE
+        && s->streams[0]->codecpar->codec_type != AVMEDIA_TYPE_VIDEO) {
+        av_log(s, AV_LOG_ERROR, ""%s files have exactly one video stream\n"",
+               s->oformat->name);
+        return AVERROR(EINVAL);
+    }"
"In FFmpeg 4.0.1, due to a missing check of a profile value before setting it, the ff_mpeg4_decode_picture_header function in libavcodec/mpeg4videodec.c may trigger a NULL pointer dereference while converting a crafted AVI file to MPEG4, leading to a denial of service.","+    *level   = get_bits(gb, 4);"
"The ljpeg_decode_yuv_scan function in libavcodec/mjpegdec.c in FFmpeg before 2.8.2 omits certain width and height checks, which allows remote attackers to cause a denial of service (out-of-bounds array access) or possibly have unspecified other impact via crafted MJPEG data.",+    if (prev_pkt[channel_id].read && size != prev_pkt[channel_id].size) {
"The init_tile function in libavcodec/jpeg2000dec.c in FFmpeg before 2.8.2 does not enforce minimum-value and maximum-value constraints on tile coordinates, which allows remote attackers to cause a denial of service (out-of-bounds array access) or possibly have unspecified other impact via crafted JPEG 2000 data.","+    tile->coord[0][1] = av_clip((tilex + 1) * s->tile_width  + s->tile_offset_x, s->image_offset_x, s->width);"
"When a crafted RL2 file, which claims a large ""frame_count"" field in the header but does not contain sufficient backing data, is provided, the loops (for offset and size tables) would consume huge CPU and memory resources, since there is no EOF check inside these loops.","+        if (avio_feof(pb))
+            return AVERROR_INVALIDDATA;"
Fix overheads in gauss array.,"                         dst[INDX2D(r, c, width)] += GAUSS(src, r + GINDX(filtersize, g), c,
-                                                          width, height, width, gauss[GINDX(filtersize, g)]);
+                                                          width, height, width, gauss[g]);"
avcodec/alac: Clear pointers in allocate_buffers().,"+    for (ch = 0; ch < 2; ch++) {
+        alac->predict_error_buffer[ch]  = NULL;
+        alac->output_samples_buffer[ch] = NULL;
+        alac->extra_bits_buffer[ch]     = NULL;
+    }"
Heap-based buffer overflow in the decode_block function in libavcodec/exr.c in FFmpeg before 3.1.3 allows remote attackers to cause a denial of service (application crash) via vectors involving tile positions.,"+        if (line < s->ymin || line > s->ymax ||
+            col  < s->xmin || col  > s->xmax)
+            return AVERROR_INVALIDDATA;"
