text,code
Fix overheads in gauss array.,"                         dst[INDX2D(r, c, width)] += GAUSS(src, r,                        c + GINDX(filtersize, g),
-                                                          in_linesize, height, width, gauss[GINDX(filtersize, g)]);
+                                                          in_linesize, height, width, gauss[g]);"
avcodec/mpegvideo: Clear pointers in ff_mpv_common_init(). ,"-    memset(&s->next_picture, 0, sizeof(s->next_picture));"
avcodec/dnxhddec: Move mb height check out of non hr branch.,"+        if (ctx->mb_height > 68 ||
+            (ctx->mb_height << frame->interlaced_frame) > (ctx->height + 15) >> 4) {
             av_log(ctx->avctx, AV_LOG_ERROR,
                    ""mb height too big: %d\n"", ctx->mb_height);
             return AVERROR_INVALIDDATA;
         }"
"Incorrect check results in an integer underflow, which results in MOVAtoms of arbitrary sizes.",-            if (a.size == 1) {
"Additionally, verify we have enough bytes to continue parsing before allocating vectors to store parsed data.",+  RCHECK(reader->HasBytes(bytes_needed.ValueOrDie()));
The cavs_idct8_add_c function in libavcodec/cavsdsp.c in FFmpeg before 3.1.4 is vulnerable to reading out-of-bounds memory when decoding with cavs_decode. ,-        dst[i + 2*stride] = cm[ dst[i + 2*stride] + ((b2 + b6) >> 7)];
"FFmpeg 2.8 and 4.2.3 has a use-after-free via a crafted EXTINF duration in an m3u8 file because parse_playlist in libavformat/hls.c frees a pointer, and later that pointer is accessed in av_probe_input_format3 in libavformat/format.c.",-                seg->key_type = key_type;
avcodec/hevcdec: Avoid only partly skiping duplicate first slices.,"+            if (s->ref) {
+                av_log(s->avctx, AV_LOG_ERROR, ""Two slices reporting being the first in the same frame.\n"");
+                goto fail;
+            }"
avcodec/jpeg2000dec: Clip all tile coordinates.,"+    tile->coord[0][1] = av_clip((tilex + 1) * s->tile_width  + s->tile_offset_x, s->image_offset_x, s->width);"
avcodec/mpeg4videodec: Check idx in mpeg4_decode_studio_block().,"+            if (idx > 63)
+                return AVERROR_INVALIDDATA;"
avcodec/mpeg4videodec: Check idx in mpeg4_decode_studio_block().,"+            if (idx > 63)
+                return AVERROR_INVALIDDATA;"
Fixes: out of array read. ,         c->slices      = avctx->extradata[9] + 1;
But such solutions are fragile and tricky to implement portably and would not stop every possible attack nor would they work with all valid hls files.,"+    if (av_strstart(proto_name, ""file"", NULL)) {
+        if (strcmp(c->allowed_extensions, ""ALL"") && !av_match_ext(url, c->allowed_extensions)) {
+            av_log(s, AV_LOG_ERROR,
+                ""Filename extension of \'%s\' is not a common multimedia extension, blocked for security reasons.\n""
+                ""If you wish to override this adjust allowed_extensions, you can set it to \'ALL\' to allow all\n"",
+                url);
+            return AVERROR_INVALIDDATA;
+        }
+    }"
MSE: Fix moar mp4 parsing security bugs.,"+  RCHECK_MEDIA_LOGGED(bytes_needed.IsValid(), reader->media_log(),
+                      ""Extreme SGPD count exceeds implementation limit."");"
Check for size_t and vector resize() overflow to avoid OOB writes in vector allocation.,+  RCHECK(sample_count <= sample_depends_on_.max_size());
"libavcodec/hevcdec.c in FFmpeg 3.4 and 4.1.2 mishandles detection of duplicate first slices, which allows remote attackers to cause a denial of service (NULL pointer dereference and out-of-array access) or possibly have unspecified other impact via crafted HEVC data.",-        return 1;
Write version 2 of audio atom if channels is not known. ,+        if (track->timescale > UINT16_MAX || !track->par->channels) {
"The ff_mpv_common_init function in libavcodec/mpegvideo.c in FFmpeg before 2.7.2 does not properly maintain the encoding context, which allows remote attackers to cause a denial of service (invalid pointer access) or possibly have unspecified other impact via crafted MPEG data.","-    memset(&s->new_picture, 0, sizeof(s->new_picture));"
avcodec/ivi: Check image dimensions.,"+    if (av_image_check_size(cfg->pic_width, cfg->pic_height, 0, NULL) < 0 ||
         cfg->luma_bands < 1 || cfg->chroma_bands < 1)"
This reduces the attack surface of local file-system information leaking.,"+    if (av_strstart(proto_name, ""file"", NULL)) {
+        if (strcmp(c->allowed_extensions, ""ALL"") && !av_match_ext(url, c->allowed_extensions)) {
+            av_log(s, AV_LOG_ERROR,
+                ""Filename extension of \'%s\' is not a common multimedia extension, blocked for security reasons.\n""
+                ""If you wish to override this adjust allowed_extensions, you can set it to \'ALL\' to allow all\n"",
+                url);
+            return AVERROR_INVALIDDATA;
+        }
+    }"
"In FFmpeg 4.0.1, due to a missing check of a profile value before setting it, the ff_mpeg4_decode_picture_header function in libavcodec/mpeg4videodec.c may trigger a NULL pointer dereference while converting a crafted AVI file to MPEG4, leading to a denial of service.","+            } else if (s->studio_profile) {
+                avpriv_request_sample(s->avctx, ""Mixes studio and non studio profile\n"");
+                return AVERROR_PATCHWELCOME;
             }"
"In FFmpeg 4.0.1, a missing check for failure of a call to init_get_bits8() in the avpriv_ac3_parse_header function in libavcodec/ac3_parser.c may trigger a NULL pointer dereference while converting a crafted AVI file to MPEG4, leading to a denial of service.","+    err = init_get_bits8(&gb, buf, size);"
There's a division by zero at libavcodec/aaccoder.c:554 and 556.,"+            s->lambda = av_clipf(s->lambda * ratio, FLT_MIN, 65536.f);"
avformat/nsvdec: Fix DoS due to lack of eof check in nsvs_file_offset loop.,"+            if (avio_feof(pb))
+                return AVERROR_INVALIDDATA;"
"The dnxhd decoder in FFmpeg before 3.2.6, and 3.3.x before 3.3.3 allows remote attackers to cause a denial of service (NULL pointer dereference) via a crafted mov file.",-                dctx->remaining = avpriv_dnxhd_get_frame_size(cid);
"In FFmpeg 4.0.1, due to a missing check of a profile value before setting it, the ff_mpeg4_decode_picture_header function in libavcodec/mpeg4videodec.c may trigger a NULL pointer dereference while converting a crafted AVI file to MPEG4, leading to a denial of service.","+            if (profile == FF_PROFILE_MPEG4_SIMPLE_STUDIO &&
+                (level > 0 && level < 9)) {"
avcodec/cavsdsp: use av_clip_uint8() for idct.,+        dst[i + 7*stride] = av_clip_uint8( dst[i + 7*stride] + ((b0 - b4) >> 7));
"The ff_rv34_decode_init_thread_copy function in libavcodec/rv34.c in FFmpeg before 2.7.2 does not initialize certain structure members, which allows remote attackers to cause a denial of service (invalid pointer access) or possibly have unspecified other impact via crafted (1) RV30 or (2) RV40 RealVideo data.",+        r->mb_type          = NULL;
Fixes: out of array access. ,             dst[y * linesize + x] = clr;
Clear pointers in ff_rv34_decode_init_thread_copy().,+        r->deblock_coefs    = NULL;
Fixes out of array access. ,"+        av_bprint_get_buffer(bp, 2, &buf, &buf_size);"
"Since non-Haar wavelets need to look into pixels outside the frame, we need to pad the buffer.","+    s->buffer = av_calloc((p_stride + slice_w)*(p_height + slice_h), sizeof(dwtcoef));"
Do not trust the counts.,"+  RCHECK_MEDIA_LOGGED(bytes_needed.IsValid(), reader->media_log(),
+                      ""Extreme ELST count exceeds implementation limit."");"
"The init_tile function in libavcodec/jpeg2000dec.c in FFmpeg before 2.8.2 does not enforce minimum-value and maximum-value constraints on tile coordinates, which allows remote attackers to cause a denial of service (out-of-bounds array access) or possibly have unspecified other impact via crafted JPEG 2000 data.","+    tile->coord[0][1] = av_clip((tilex + 1) * s->tile_width  + s->tile_offset_x, s->image_offset_x, s->width);"
"In FFmpeg 3.2 and 4.0.1, an improper argument (AVCodecParameters) passed to the avpriv_request_sample function in the handle_eac3 function in libavformat/movenc.c may trigger an out-of-array read while converting a crafted AVI file to MPEG4, leading to a denial of service and possibly an information disclosure.","-                avpriv_request_sample(track->par, ""Multiple independent substreams"");"
"The ljpeg_decode_yuv_scan function in libavcodec/mjpegdec.c in FFmpeg before 2.8.2 omits certain width and height checks, which allows remote attackers to cause a denial of service (out-of-bounds array access) or possibly have unspecified other impact via crafted MJPEG data.",+        ff_rtmp_packet_destroy(&prev_pkt[channel_id]);
avcodec/jpeg2000dec: More completely check cdef.,+        if (s->cdef[x] < 0) {
"Several vulnerabilities have been discovered in the FFmpeg multimedia framework, which could result in denial of service or potentially the execution of arbitrary code if malformed files/streams are processed.",-    if (s->ref && sh->first_slice_in_pic_flag) {
Do not trust the counts.,+  RCHECK(count <= edits.max_size());
mov: Fix negative size calculation in mov_read_default().,+            if (a.size == 1 && total_size + 8 <= atom.size) {
Fixes: out of array accesses.,"-                if (delta > data_len[j]) {
-                    return AVERROR_INVALIDDATA;
-                }"
avcodec/mpeg4videodec: Check read profile before setting it.,"+            } else if (s->studio_profile) {
+                avpriv_request_sample(s->avctx, ""Mixes studio and non studio profile\n"");
+                return AVERROR_PATCHWELCOME;
             }"
FFmpeg before 2017-01-23 has an out-of-bounds write caused by a stack-based buffer overflow related to the decode_zbuf function in libavcodec/pngdec.c.,+        zstream.avail_out = buf_size - 1;
Fixes out of array access,"-    tile->coord[0][1] = FFMIN((tilex + 1) * s->tile_width  + s->tile_offset_x, s->width);"
avcodec/mpeg4videodec: Check read profile before setting it.,"+            int profile, level;"
"The ljpeg_decode_yuv_scan function in libavcodec/mjpegdec.c in FFmpeg before 2.8.2 omits certain width and height checks, which allows remote attackers to cause a denial of service (out-of-bounds array access) or possibly have unspecified other impact via crafted MJPEG data.",+                prev_pkt[channel_id].size);
Check for size_t and vector resize() overflow to avoid OOB writes in vector allocation.,+  RCHECK(count <= edits.max_size());
The cavs_idct8_add_c function in libavcodec/cavsdsp.c in FFmpeg before 3.1.4 is vulnerable to reading out-of-bounds memory when decoding with cavs_decode. ,-        dst[i + 4*stride] = cm[ dst[i + 4*stride] + ((b3 - b7) >> 7)];
Fixes out of array access. ,-        if (s->codec_id == AV_CODEC_ID_JV) {
avcodec/mpeg4videodec: Check read profile before setting it.,"+static int mpeg4_decode_profile_level(MpegEncContext *s, GetBitContext *gb, int *profile, int *level)"
"The smka_decode_frame function in libavcodec/smacker.c in FFmpeg before 2.6.5, 2.7.x before 2.7.3, and 2.8.x through 2.8.2 does not verify that the data size is consistent with the number of channels, which allows remote attackers to cause a denial of service (out-of-bounds array access) or possibly have unspecified other impact via crafted Smacker data.",+    if (unp_size % (avctx->channels * (bits + 1))) {
avformat/avidec: Fix infinite loop in avi_read_nikon().,+    while (avio_tell(s->pb) < end && !avio_feof(s->pb)) {
Fixes: out of array read. ,-            } else {
Crash Type: Stack-buffer-overflow WRITE 1.,"+        if (buf_size < 2) {
             ret = AVERROR(ENOMEM);
             goto fail;
         }"
Fixes: out of array read. ,"             v = get_bits(gb, 8);"
Crash Type: Heap-buffer-overflow WRITE {*}.,+    if (s->width != avctx->width || s->height != avctx->height) {
avcodec/mpeg4videoenc: Use 64 bit for times in mpeg4_encode_gop_header().,"+    int64_t hours, minutes, seconds;"
Integer overflow in the asf_write_packet function in libavformat/asfenc.c in FFmpeg before 2.8.5 allows remote attackers to cause a denial of service or possibly have unspecified other impact via a crafted PTS (aka presentation timestamp) value in a .mov file.,     pts *= 10000;
avcodec/h264: Clear delayed_pic on deallocation.,"+        memset(h->delayed_pic, 0, sizeof(h->delayed_pic));"
"libavcodec/webp.c in FFmpeg before 2.8.12, 3.0.x before 3.0.8, 3.1.x before 3.1.8, 3.2.x before 3.2.5, and 3.3.x before 3.3.1 does not ensure that pix_fmt is set, which allows remote attackers to cause a denial of service (heap-based buffer overflow and application crash) or possibly have unspecified other impact via a crafted file, related to the vp8_decode_mb_row_no_filter and pred8x8_128_dc_8_c functions.",+    avctx->pix_fmt = s->has_alpha ? AV_PIX_FMT_YUVA420P : AV_PIX_FMT_YUV420P;
